Zosma194g00130	ketoacyl-CoA reductase
Zosma194g00140	n/a
Zosma194g00150	n/a
Zosma194g00160	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit 2, mitochondrial
Zosma194g00170	n/a
Zosma194g00180	n/a
Zosma194g00190	n/a
Zosma194g00200	n/a
Zosma194g00210	Eukaryotic translation initiation factor 3 subunit, putative
Zosma194g00220	Thioredoxin-1 
Zosma194g00230	Alpha/beta-Hydrolases superfamily protein
Zosma194g00240	Mediator of RNA polymerase II transcription subunit 34 
Zosma194g00250	Tyrosine-specific transport protein, putative
Zosma194g00260	Zinc finger protein
Zosma194g00270	n/a
Zosma194g00280	3,4-dihydroxy-2-butanone-4-phosphate synthase, GTP cyclohydrolase II
Zosma194g00310	n/a
Zosma194g00330	n/a
Zosma194g00340	n/a
Zosma194g00380	n/a
Zosma195g00010	n/a
Zosma195g00020	n/a
Zosma195g00030	Thioesterase superfamily protein
Zosma195g00040	Thioesterase superfamily protein
Zosma195g00050	n/a
Zosma195g00060	Josephin-2, putative
Zosma195g00070	Transmembrane protein C9orf5
Zosma195g00080	n/a
Zosma195g00090	Ribonuclease E/G-like protein, chloroplastic 
Zosma195g00100	Nuclear inhibitor of protein phosphatase
Zosma195g00110	n/a
Zosma195g00120	Protein translocase subunit SecA
Zosma195g00130	Protein transport protein SFT2, putative
Zosma195g00140	Plant protein of unknown function (DUF868)
Zosma195g00150	n/a
Zosma195g00160	n/a
Zosma195g00170	Putative peptide transporter, Protein NRT1/ PTR FAMILY 5.11
Zosma195g00180	Subtilase, putative
Zosma195g00190	Activating signal cointegrator 1 complex subunit
Zosma195g00200	Cinnamyl alcohol dehydrogenase
Zosma195g00210	Potassium-transporting ATPase B chain
Zosma195g00220	n/a
Zosma195g00230	Phosphate translocator protein
Zosma195g00240	Acyl-[acyl-carrier-protein] desaturase
Zosma195g00250	n/a
Zosma195g00260	Cullin 4
Zosma195g00270	Serine/threonine-protein phosphatase
Zosma195g00280	Basic leucine zipper and W2 domain-containing protein
Zosma195g00290	n/a
Zosma195g00300	n/a
Zosma195g00310	BTB/POZ domain-containing protein
Zosma195g00320	n/a
Zosma195g00330	n/a
Zosma1950g00010	n/a
Zosma196g00010	BZIP transcription factor family protein, expressed
Zosma196g00020	pectin methylesterase, family CE8
Zosma196g00030	NAD(P)H-quinone oxidoreductase subunit
Zosma196g00040	Monooxygenase, putative
Zosma196g00050	Ras-related protein Rab-18
Zosma196g00060	ABC transporter G family member
Zosma196g00070	Amino acid permease
Zosma196g00080	Kinase-like protein
Zosma196g00090	Wound-responsive protein-like protein
Zosma196g00100	Fe/S biogenesis protein nfuA
Zosma196g00110	Ferredoxin-1, chloroplastic 
Zosma196g00120	exocyst subunit exo70 family protein C1
Zosma196g00130	Cationic amino acid transporter
Zosma196g00140	n/a
Zosma196g00150	Prohibitin, putative
Zosma196g00160	harpin-induced like protein 14
Zosma196g00170	n/a
Zosma196g00180	Nudix hydrolase 26, chloroplastic 
Zosma196g00190	NC domain-containing protein-related
Zosma196g00200	sequence-specific DNA binding transcription factors
Zosma196g00210	Heme A synthase
Zosma196g00220	Probable mediator of RNA polymerase II transcription subunit26c 
Zosma196g00230	Glycosyltransferase, family GT1
Zosma196g00240	Sphingomyelin synthetase family protein
Zosma196g00250	n/a
Zosma196g00260	n/a
Zosma196g00270	Pentatricopeptide repeat-containing protein
Zosma196g00280	Protein kinase superfamily protein
Zosma196g00290	harpin-induced like protein 15
Zosma196g00300	V-type proton ATPase 16 kDa proteolipid subunit 
Zosma196g00310	Transmembrane protein 18
Zosma196g00320	n/a
Zosma196g00330	n/a
Zosma196g00340	Protein trichome birefringence-like 8
Zosma196g00350	Hydrolase, alpha/beta fold family protein
Zosma196g00360	n/a
Zosma196g00370	WD-40 repeat-containing protein
Zosma196g00380	n/a
Zosma196g00400	C2 and GRAM domain-containing protein
Zosma196g00410	Insulin-degrading enzyme
Zosma196g00420	Expansin
Zosma196g00430	Pentatricopeptide repeat-containing protein
Zosma196g00440	Reticulon family protein
Zosma196g00450	Uncharacterized membrane protein
Zosma196g00460	40S ribosomal protein S26
Zosma196g00470	Nucleotidyltransferase domain containing protein, expressed
Zosma196g00480	n/a
Zosma196g00490	Beta-phosphoglucomutase family hydrolase
Zosma196g00500	n/a
Zosma196g00510	Serine carboxypeptidase 24 
Zosma196g00520	UPF0133 protein ybaB
Zosma196g00530	endo-beta-1,4-glucanase, family GH9
Zosma196g00540	n/a
Zosma197g00010	Probable gamma-secretase subunit PEN-2 
Zosma197g00020	n/a
Zosma197g00030	Exo-polygalacturonase, family GH28
Zosma197g00040	n/a
Zosma197g00050	n/a
Zosma197g00060	3'(2'),5'-bisphosphate nucleotidase
Zosma197g00070	Protein ULTRAPETALA 1 
Zosma197g00080	3'(2'),5'-bisphosphate nucleotidase
Zosma197g00090	n/a
Zosma197g00100	Kinase
Zosma197g00110	Protein of unknown function (DUF616)
Zosma197g00120	n/a
Zosma197g00130	CMP-sialic acid transporter 4 
Zosma197g00140	Oxidoreductase
Zosma197g00150	n/a
Zosma197g00160	n/a
Zosma197g00170	n/a
Zosma197g00180	n/a
Zosma197g00190	n/a
Zosma197g00200	n/a
Zosma197g00210	n/a
Zosma197g00220	n/a
Zosma197g00230	n/a
Zosma197g00240	Pre-mRNA-processing protein 40A 
Zosma198g00010	HD domain containing protein, expressed
Zosma198g00020	n/a
Zosma198g00030	DNA-directed RNA polymerase
Zosma198g00040	unknown protein
Zosma198g00050	n/a
Zosma198g00060	n/a
Zosma198g00070	Cation/H(+) antiporter
Zosma198g00080	E3 ubiquitin-protein ligase CHFR
Zosma198g00090	WD repeat-containing protein
Zosma198g00100	5'-3' exoribonuclease 2
Zosma198g00110	Unknown protein
Zosma198g00120	n/a
Zosma198g00130	UDP-galactose/UDP-glucose transporter 5B 
Zosma198g00140	Protein-tyrosine-phosphatase MKP1 
Zosma198g00150	DNA repair protein RAD51 homolog 4 
Zosma198g00160	n/a
Zosma198g00170	n/a
Zosma198g00180	n/a
Zosma198g00190	60S ribosomal protein L35-4 
Zosma198g00200	n/a
Zosma198g00210	Nucleoside diphosphate-linked moiety X motif 22
Zosma198g00220	n/a
Zosma198g00230	n/a
Zosma198g00240	Clathrin interactor EPSIN 1 
Zosma198g00250	myb domain protein 4
Zosma198g00260	DNA-directed RNA polymerase V subunit 7 
Zosma198g00270	Zinc finger CCCH domain-containing protein
Zosma198g00280	n/a
Zosma1983g00010	n/a
Zosma199g00010	ATP-dependent RNA helicase, putative
Zosma199g00020	Poly(A) polymerase
Zosma199g00030	n/a
Zosma199g00040	n/a
Zosma199g00050	n/a
Zosma199g00060	n/a
Zosma199g00070	S-methyl-5-thioribose-1-phosphate isomerase
Zosma199g00080	n/a
Zosma199g00090	ATP-dependent DNA helicase RecG
Zosma199g00100	Homeobox-leucine zipper protein HOX3 
Zosma199g00110	Probable transmembrane ascorbate ferrireductase 2 
Zosma199g00120	n/a
Zosma199g00130	Single-stranded DNA-binding protein
Zosma199g00140	Kinesin-like protein
Zosma199g00150	Protein of unknown function, DUF617
Zosma199g00160	n/a
Zosma199g00170	Paired amphipathic helix protein Sin3
Zosma199g00180	n/a
Zosma199g00190	n/a
Zosma199g00200	Probable calcium-binding protein CML16 
Zosma199g00210	unknown protein
Zosma199g00220	Proline-rich receptor-like protein kinase PERK9 
Zosma199g00230	Protein kinase superfamily protein
Zosma199g00240	n/a
Zosma199g00250	n/a
Zosma199g00260	Nodulin-like / Major Facilitator Superfamily protein
Zosma199g00270	n/a
Zosma199g00280	Nodulin-like / Major Facilitator Superfamily protein
Zosma199g00290	n/a
Zosma199g00300	SAM domain and HD domain-containing protein
Zosma199g00310	Profilin family protein
Zosma199g00320	Ribosomal RNA large subunit methyltransferase N
Zosma199g00330	n/a
Zosma199g00340	n/a
Zosma199g00350	n/a
Zosma199g00370	n/a
Zosma1990g00010	n/a
Zosma2g00020	n/a
Zosma2g00030	n/a
Zosma2g00040	Kinase, putative
Zosma2g00050	Phosphomethylpyrimidine synthase
Zosma2g00070	Heat shock cognate 70 kDa protein 
Zosma2g00080	enoyl-CoA reductase
Zosma2g00100	Metallothionein 2, Plant type-2
Zosma2g00110	Triose-phosphate isomerase
Zosma2g00120	GRAS family transcription factor containing protein, expressed
Zosma2g00130	n/a
Zosma2g00140	Pyrimidine 5-nucleotidase family protein
Zosma2g00150	Probable histone H2A.7 
Zosma2g00160	Inorganic diphosphatase
Zosma2g00170	Ras-related protein Rab-8A
Zosma2g00180	Coatomer subunit zeta-1
Zosma2g00190	Zinc finger protein
Zosma2g00210	n/a
Zosma2g00220	Protein CASP, putative
Zosma2g00230	14-3-3-like protein 
Zosma2g00240	Sucrose-phosphate synthase
Zosma2g00250	n/a
Zosma2g00260	PLANT CADMIUM RESISTANCE 2
Zosma2g00270	Pentatricopeptide repeat-containing protein
Zosma2g00280	NAD(+) kinase
Zosma2g00290	n/a
Zosma2g00300	Nucleolar protein
Zosma2g00320	Nucleolar protein
Zosma2g00330	n/a
Zosma2g00340	n/a
Zosma2g00350	WEB family protein
Zosma2g00360	ATP-dependent zinc metalloprotease FtsH
Zosma2g00370	Lipoate protein ligase-like protein
Zosma2g00380	SET domain-containing protein
Zosma2g00390	Fasciclin-like arabinogalactan protein 10
Zosma2g00400	Uroporphyrinogen decarboxylase 1
Zosma2g00410	RPM1-interacting protein 4-like protein
Zosma2g00420	Transmembrane emp24 domain-containing protein 3
Zosma2g00430	n/a
Zosma2g00440	n/a
Zosma2g00450	unknown protein
Zosma2g00460	n/a
Zosma2g00470	n/a
Zosma2g00480	n/a
Zosma2g00490	Abhydrolase domain-containing protein FAM108C1
Zosma2g00500	n/a
Zosma2g00510	Acetoacetate decarboxylase
Zosma2g00520	n/a
Zosma2g00530	ATP-dependent (S)-NAD(P)H-hydrate dehydratase 
Zosma2g00540	Kinase family protein
Zosma2g00550	HAD-superfamily hydrolase, subfamily IA, variant 3, putative
Zosma2g00560	Protein TRIGALACTOSYLDIACYLGLYCEROL 3
Zosma2g00570	Receptor protein kinase-like protein
Zosma2g00580	n/a
Zosma2g00590	ATP-dependent DNA helicase Q-like 5 
Zosma2g00600	n/a
Zosma2g00610	n/a
Zosma2g00620	Putative peptide transporter, Protein NRT1/ PTR FAMILY 6.1
Zosma2g00630	Cytochrome P450-like protein
Zosma2g00640	Pectinesterase
Zosma2g00650	Chromophore lyase CpcT/CpeT 3
Zosma2g00660	Leucine--tRNA ligase
Zosma2g00670	Sec14p-like phosphatidylinositol transfer family protein
Zosma2g00680	Protein transport protein Sec24-like
Zosma2g00690	n/a
Zosma2g00700	E3 ubiquitin-protein ligase ORTHRUS 1 
Zosma2g00710	E3 ubiquitin-protein ligase UHRF1
Zosma2g00720	ADP-ribosylation factor GTPase-activating protein AGD3 
Zosma2g00730	n/a
Zosma2g00740	30S ribosomal protein S11
Zosma2g00750	Rho GTPase-activating protein 2 
Zosma2g00760	40S ribosomal protein S25-1
Zosma2g00770	Ribosomal protein
Zosma2g00780	Alpha-sialyltransferase, family GT29
Zosma2g00790	F-box/LRR-repeat protein
Zosma2g00800	n/a
Zosma2g00810	n/a
Zosma2g00820	CEN-like protein 2 
Zosma2g00830	Bile acid:sodium symporter, putative
Zosma2g00840	Fatty acyl-CoA reductase
Zosma2g00850	Root cap domain-containing protein
Zosma2g00860	Cytochrome P450, family 77, subfamily A
Zosma2g00870	60S ribosomal protein L24, putative
Zosma2g00880	U11/U12 small nuclear ribonucleoprotein 35 kDa protein 
Zosma2g00890	Bifunctional polymyxin resistance arnA protein
Zosma2g00900	Beta-glucosidase, family GH3
Zosma2g00910	Prohibitin, putative
Zosma2g00920	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor3
Zosma2g00930	Tobamovirus multiplication protein 2B 
Zosma2g00940	Vacuolar sorting ATPase
Zosma2g00950	Peptide-O-fucosyltransferase
Zosma2g00960	dTMP kinase
Zosma2g00970	[Protein-PII] uridylyltransferase
Zosma2g00980	60S ribosomal protein L7a
Zosma2g00990	n/a
Zosma2g01000	Glioma tumor suppressor candidate region gene 2 protein
Zosma2g01010	Pseudouridine synthase family protein
Zosma2g01020	ATP12 ATPase
Zosma2g01030	Probable protein S-acyltransferase 6 
Zosma2g01040	Pyruvate dehydrogenase E1 component subunit beta
Zosma2g01050	3-ketodihydrosphinganine reductase
Zosma2g01070	n/a
Zosma2g01080	Pentatricopeptide repeat protein 78
Zosma2g01090	Long chain base biosynthesis protein
Zosma2g01100	CCA-adding enzyme
Zosma2g01110	Heavy metal transport/detoxification superfamily protein
Zosma2g01120	Chaperone protein dnaJ
Zosma2g01130	n/a
Zosma2g01140	60 kDa chaperonin 2
Zosma2g01150	ATP-dependent zinc metalloprotease FtsH 2
Zosma2g01160	n/a
Zosma2g01170	n/a
Zosma2g01180	n/a
Zosma2g01190	n/a
Zosma2g01200	Nodulin-like / Major Facilitator Superfamily protein
Zosma2g01210	Thylakoid lumenal 17.9 kDa protein
Zosma2g01220	Conserved hypothetical membrane protein
Zosma2g01230	Protein of unknown function (DUF 3339)
Zosma2g01240	n/a
Zosma2g01250	Glycerophosphoryl diester phosphodiesterase, putative
Zosma2g01260	n/a
Zosma2g01270	DNA-directed RNA polymerase
Zosma2g01280	DNA-directed RNA polymerase
Zosma2g01290	Prephenate dehydrogenase
Zosma2g01300	Nuclear transport factor 2
Zosma2g01310	n/a
Zosma2g01320	n/a
Zosma2g01330	CBS domain containing protein
Zosma2g01340	n/a
Zosma2g01350	DNA primase large subunit, putative
Zosma2g01360	Pentatricopeptide repeat-containing protein
Zosma2g01370	Solute carrier family 40 member 3, chloroplastic 
Zosma2g01380	Pentatricopeptide repeat protein
Zosma2g01390	n/a
Zosma2g01400	Nuclear cap-binding protein subunit
Zosma2g01410	n/a
Zosma2g01420	GTPase NPA3 
Zosma2g01430	n/a
Zosma2g01440	n/a
Zosma2g01450	Putative pentatricopeptide repeat-containing protein
Zosma2g01460	Glycosyltransferase, family GT47
Zosma2g01470	Long-chain fatty alcohol oxidase
Zosma2g01480	n/a
Zosma2g01490	Protein kinase superfamily protein
Zosma2g01500	n/a
Zosma2g01510	n/a
Zosma2g01520	Catechol oxidase
Zosma2g01530	n/a
Zosma2g01540	n/a
Zosma2g01550	n/a
Zosma2g01560	Glutaredoxin family protein
Zosma2g01570	F-box protein SKIP8 
Zosma2g01580	Pentatricopeptide repeat-containing protein
Zosma2g01590	Dipeptidyl peptidase
Zosma2g01600	Lipase class 3-like
Zosma2g01610	DNA replication complex GINS protein PSF3
Zosma2g01620	O-acyltransferase WSD1
Zosma2g01630	n/a
Zosma2g01640	n/a
Zosma2g01650	Cell division control protein 48 aaa family protein (Transitionalendoplasmic reticulum atpase),putative
Zosma2g01660	unknown protein
Zosma2g01670	n/a
Zosma2g01680	Protein kinase
Zosma2g01690	ABC transporter G family member
Zosma2g01700	n/a
Zosma2g01710	n/a
Zosma2g01720	Phosphate transporter PHO1 homolog 1 
Zosma2g01730	n/a
Zosma2g01740	HD domain-containing protein 2 
Zosma2g01750	n/a
Zosma2g01760	Glycine hydroxymethyltransferase
Zosma2g01770	E3 ubiquitin-protein ligase SIS3 
Zosma2g01780	n/a
Zosma2g01790	Cation/H(+) antiporter
Zosma2g01800	Polygalacturonase, family GH28
Zosma2g01810	BORON TRANSPORTER; anion exchanger
Zosma2g01820	myb domain protein 98
Zosma2g01830	Homeobox protein knotted-1, putative
Zosma2g01840	unknown protein
Zosma2g01850	n/a
Zosma2g01860	n/a
Zosma2g01870	Protein RADIALIS-like 6 
Zosma2g01880	n/a
Zosma2g01890	n/a
Zosma2g01900	n/a
Zosma2g01910	Sec14p-like phosphatidylinositol transfer family protein
Zosma2g01920	n/a
Zosma2g01930	Transcription factor, putative
Zosma2g01940	Wiskott-Aldrich syndrome protein family member 3
Zosma2g01950	n/a
Zosma2g01960	n/a
Zosma2g01970	n/a
Zosma2g01980	early nodulin-like protein 8
Zosma2g01990	GDSL esterase/lipase
Zosma2g02000	n/a
Zosma2g02010	n/a
Zosma2g02020	n/a
Zosma2g02030	unknown protein
Zosma2g02040	n/a
Zosma2g02050	ATPase
Zosma2g02060	GTPase activating-like protein
Zosma2g02070	Hydrolase, alpha/beta fold family protein
Zosma2g02080	Citrate transporter
Zosma2g02090	RNA exonuclease
Zosma2g02100	Protein kinase, putative
Zosma2g02110	n/a
Zosma2g02120	n/a
Zosma2g02130	n/a
Zosma2g02140	n/a
Zosma2g02150	n/a
Zosma2g02160	GDSL esterase/lipase
Zosma2g02170	Cobalt ion binding protein
Zosma2g02180	Agamous-like MADS-box protein AGL61 
Zosma2g02190	Splicing factor 3b subunit 4
Zosma2g02200	Chloride channel
Zosma2g02210	Membrane-associated phosphatidylinositol transfer protein 1
Zosma2g02220	n/a
Zosma2g02230	Actin-related protein 2 
Zosma2g02240	Snurportin-like protein
Zosma2g02250	HAUS augmin-like complex subunit
Zosma2g02260	n/a
Zosma2g02270	Polyphosphoinositide phosphatase
Zosma2g02280	n/a
Zosma2g02290	n/a
Zosma2g02300	n/a
Zosma2g02310	unknown protein
Zosma2g02320	Lipase family protein, expressed
Zosma2g02330	TRICHOME BIREFRINGENCE-LIKE 14
Zosma2g02340	Growth-regulating factor 1
Zosma2g02350	Methyltransferase-related protein
Zosma2g02360	n/a
Zosma2g02370	n/a
Zosma2g02380	Nuclear pore complex protein nup98
Zosma2g02390	n/a
Zosma2g02400	n/a
Zosma2g02410	n/a
Zosma2g02420	AP-2 complex subunit alpha, putative
Zosma2g02430	RNA-binding La domain-containing protein
Zosma2g02440	PHD finger protein MALE STERILITY 1 
Zosma2g02450	n/a
Zosma2g02460	Oxidoreductase, 2OG-Fe(II) oxygenase family protein
Zosma2g02470	Extra-large guanine nucleotide-binding protein 3 
Zosma2g02480	n/a
Zosma2g02490	Dynamin
Zosma2g02500	Pentatricopeptide repeat-containing protein
Zosma2g02510	VAC14-like protein
Zosma2g02520	Peroxygenase
Zosma2g02530	unknown protein
Zosma2g02540	unknown protein
Zosma2g02550	Cytochrome P450 family protein, expressed
Zosma2g02560	Cytochrome P450 family protein, expressed
Zosma2g02570	n/a
Zosma2g02580	unknown protein
Zosma2g02590	Sphingobase C4-Hydroxylase
Zosma2g02600	Receptor-like kinase
Zosma2g02610	Leucine-rich receptor-like protein kinase family protein
Zosma2g02620	RNA polymerase-associated protein RTF1, putative
Zosma2g02630	ATP synthase delta-subunit gene
Zosma2g02640	n/a
Zosma2g02650	Protein of unknown function, DUF547
Zosma2g02660	n/a
Zosma2g02670	unknown protein
Zosma2g02680	Heavy metal transport/detoxification superfamily protein
Zosma2g02690	Endoplasmic reticulum-Golgi intermediate compartment protein,putative
Zosma2g02700	unknown protein
Zosma2g02710	n/a
Zosma2g02720	n/a
Zosma2g02730	n/a
Zosma2g02740	n/a
Zosma2g02750	n/a
Zosma2g02760	n/a
Zosma2g02770	High mobility group B protein 3 
Zosma2g02780	unknown protein
Zosma2g02790	Protein embryo defective 2737
Zosma2g02800	unknown protein
Zosma2g02820	n/a
Zosma2g02830	n/a
Zosma2g02840	n/a
Zosma2g02850	receptor kinase 2
Zosma2g02860	n/a
Zosma2g02870	n/a
Zosma2g02880	n/a
Zosma2g02890	sequence-specific DNA binding transcription factors
Zosma2g02900	Polygalacturonase, family GH28
Zosma2g02910	Polygalacturonase, family GH28
Zosma2g02920	Polygalacturonase (C-terminal fragment), family GH28
Zosma2g02930	Polygalacturonase (N-terminal fragment), family GH28
Zosma2g02940	Polygalacturonase, family GH28
Zosma2g02950	n/a
Zosma2g02960	n/a
Zosma2g02970	n/a
Zosma2g02980	n/a
Zosma2g03000	n/a
Zosma2g03020	n/a
Zosma2g03030	n/a
Zosma2g03040	Sulfate adenylyltransferase
Zosma2g03050	ER lumen protein retaining receptor, putative
Zosma2g03070	n/a
Zosma2g03080	n/a
Zosma2g03090	Charged multivesicular body protein 1b
Zosma2g03100	n/a
Zosma2g03110	cinnamyl alcohol dehydrogenase
Zosma2g03120	Leucine-rich repeat family protein
Zosma2g03130	Spermidine synthase
Zosma2g03140	endo-beta-1,4-glucanase, family GH9
Zosma2g03150	n/a
Zosma2g03160	Ethylene-responsive transcription factor ERF060 
Zosma2g03180	n/a
Zosma2g03190	Mitochondrial carrier-like protein
Zosma2g03200	Coiled-coil domain-containing protein, putative
Zosma2g03210	Rop guanine nucleotide exchange factor, putative
Zosma2g03220	n/a
Zosma2g03230	Nicalin, putative
Zosma2g03240	Internalin A
Zosma2g03250	Photosystem I subunit O
Zosma2g03260	harpin-induced like protein 24
Zosma2g03270	harpin-induced like protein 25
Zosma2g03280	Receptor protein kinase, putative
Zosma2g03290	n/a
Zosma2g03300	Chaperone protein dnaJ-related-like
Zosma2g03310	Peroxiredoxin
Zosma2g03320	Protein of unknown function (DUF1279)
Zosma2g03330	Putative HVA22-like protein g 
Zosma2g03340	n/a
Zosma2g03350	n/a
Zosma2g03360	Dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
Zosma2g03370	n/a
Zosma2g03380	n/a
Zosma2g03390	n/a
Zosma2g03410	n/a
Zosma2g03420	unknown protein
Zosma2g03430	Stress-related protein 
Zosma2g03440	Translocase of chloroplast
Zosma2g03450	n/a
Zosma2g03460	unknown protein
Zosma2g03470	Phospholipid/glycerol acyltransferase family protein
Zosma2g03480	n/a
Zosma2g03490	n/a
Zosma2g03500	n/a
Zosma2g03510	Ubiquitin-conjugating enzyme E2 22 
Zosma2g03520	unknown protein
Zosma2g03530	n/a
Zosma2g03540	unknown protein
Zosma2g03550	SWI4 1, Peter Pan-like protein suppressor
Zosma2g03560	n/a
Zosma2g03570	Proteasome subunit beta type
Zosma2g03580	Poly [ADP-ribose] polymerase 2-A 
Zosma2g03590	n/a
Zosma2g03600	Dynein light chain 1 cytoplasmic-like protein
Zosma2g03610	UDP-Xyl: xyloglucan alpha-1,6-xylosyltransferase, family GT34
Zosma2g03620	UDP-D-apiose/UDP-D-xylose synthase 2 
Zosma2g03630	n/a
Zosma2g03640	Importin subunit alpha-1
Zosma2g03650	n/a
Zosma2g03660	GATA transcription factor 15 
Zosma2g03670	n/a
Zosma2g03680	n/a
Zosma2g03690	glucomannan synthase, family GT2
Zosma20g00010	Homeobox leucine zipper protein
Zosma20g00020	n/a
Zosma20g00030	n/a
Zosma20g00040	Nucleobase ascorbate transporter
Zosma20g00050	ADP-ribosylation factor, putative
Zosma20g00060	unknown protein
Zosma20g00070	exo-beta-1,3-galactanase, family GH43
Zosma20g00080	Peptidyl-prolyl cis-trans isomerase-like protein
Zosma20g00090	DNA-directed DNA polymerase
Zosma20g00100	NADH oxidoreductase F subunit
Zosma20g00110	Interferon-related developmental regulator 2
Zosma20g00120	NADH oxidoreductase F subunit
Zosma20g00130	CLIP-associating protein
Zosma20g00150	n/a
Zosma20g00160	n/a
Zosma20g00170	Argininosuccinate lyase
Zosma20g00180	n/a
Zosma20g00190	Receptor-like serine/threonine-protein kinase ALE2 
Zosma20g00200	Probable U6 snRNA-associated Sm-like protein LSm4 
Zosma20g00210	Protein of Unknown Function (DUF239)
Zosma20g00220	n/a
Zosma20g00230	n/a
Zosma20g00250	Homeobox-leucine zipper-like protein
Zosma20g00260	n/a
Zosma20g00270	Porin/voltage-dependent anion-selective channel protein
Zosma20g00280	Pectate lyase
Zosma20g00290	n/a
Zosma20g00300	n/a
Zosma20g00310	unknown protein
Zosma20g00320	V-type proton ATPase subunit d1 
Zosma20g00330	Probable WRKY transcription factor 51 
Zosma20g00340	n/a
Zosma20g00350	Integral membrane protein
Zosma20g00360	Spastin
Zosma20g00370	Mitogen-activated protein kinase kinase 2 
Zosma20g00380	n/a
Zosma20g00390	GDSL esterase/lipase APG 
Zosma20g00400	n/a
Zosma20g00410	n/a
Zosma20g00420	Multiple myeloma tumor-associated protein 2
Zosma20g00430	GATA transcription factor
Zosma20g00440	n/a
Zosma20g00450	Transmembrane 9 superfamily protein member
Zosma20g00460	unknown protein
Zosma20g00470	Cysteine proteinase
Zosma20g00480	unknown protein
Zosma20g00490	harpin-induced like protein 18
Zosma20g00500	50S ribosomal protein L25
Zosma20g00510	n/a
Zosma20g00520	Multidrug resistance protein ABC transporter family
Zosma20g00530	C4-dicarboxylate transporter/malic acid transport protein
Zosma20g00540	Exosome complex exonuclease RRP40
Zosma20g00550	Uncharacterized conserved protein (DUF2358)
Zosma20g00560	Protein ABIL1 
Zosma20g00570	n/a
Zosma20g00580	rRNA-processing protein FCF1-like protein
Zosma20g00590	Loricrin-like
Zosma20g00600	F-box family protein
Zosma20g00610	Uncharacterized protein
Zosma20g00620	Myosin
Zosma20g00630	n/a
Zosma20g00640	Leucine-rich repeat family protein, putative, expressed
Zosma20g00650	Protein MLO, putative
Zosma20g00660	CBL-interacting protein kinase 07
Zosma20g00670	Peroxidase
Zosma20g00680	Peroxidase
Zosma20g00690	Protein of unknown function (DUF1677)
Zosma20g00700	BRCT domain-containing DNA repair protein
Zosma20g00710	TRICHOME BIREFRINGENCE-LIKE 14
Zosma20g00720	U6 snRNA-associated Sm-like protein LSm1
Zosma20g00730	Ubiquinone biosynthesis protein COQ9, mitochondrial, putative
Zosma20g00740	Acyl-CoA N-acyltransferases (NAT) superfamily protein
Zosma20g00750	Lipoxygenase (potentially 13-LOX)
Zosma20g00760	n/a
Zosma20g00770	PHD finger protein ALFIN-LIKE 4 
Zosma20g00780	GPI mannosyltransferase
Zosma20g00790	n/a
Zosma20g00800	n/a
Zosma20g00810	Zinc finger protein
Zosma20g00820	unknown protein
Zosma20g00830	Mitochondrial translocator assembly and maintenance protein 41homolog
Zosma20g00840	Bifunctional polymyxin resistance arnA protein
Zosma20g00860	n/a
Zosma20g00870	Cyclic nucleotide gated channel
Zosma20g00880	n/a
Zosma20g00890	Glutamate decarboxylase
Zosma20g00900	unknown protein
Zosma20g00910	Cation/H(+) antiporter
Zosma20g00920	Transmembrane 9 superfamily protein member
Zosma20g00930	Annexin
Zosma20g00940	Probable transcription factor KAN3 
Zosma20g00950	Acid phosphatase, putative, expressed
Zosma20g00960	Anthranilate synthase
Zosma20g00970	xyloglucan endotransglycosylase, family GH16
Zosma20g00980	Extra-large guanine nucleotide-binding protein 1 
Zosma20g00990	Receptor protein kinase, putative
Zosma20g01000	U-box domain-containing protein
Zosma20g01010	n/a
Zosma20g01020	PLATZ transcription factor family protein
Zosma20g01030	RING finger protein
Zosma20g01040	VAC14-like protein
Zosma20g01050	Cysteine-rich receptor-like protein kinase
Zosma20g01060	Exonuclease, DNA polymerase III, epsilon subunit family
Zosma20g01070	Pentatricopeptide repeat-containing protein
Zosma20g01080	Transmembrane emp24 domain-containing protein 10
Zosma20g01090	Ribulose-phosphate 3-epimerase
Zosma20g01100	Ribonuclease P protein subunit p29
Zosma20g01110	n/a
Zosma20g01120	Polypyrimidine tract-binding protein-like
Zosma20g01130	Beta-1,3-galactosyltransferase 15 
Zosma20g01140	n/a
Zosma20g01150	RING zinc finger-containing protein
Zosma20g01160	60S ribosomal protein L34
Zosma20g01170	Serine protease
Zosma20g01180	Cyclin-dependent kinase B1-1
Zosma20g01190	harpin-induced like protein 19
Zosma20g01200	Glutamyl-tRNA(Gln) amidotransferase subunit A
Zosma20g01210	unknown protein
Zosma20g01220	Thyroid adenoma associated
Zosma20g01230	Protein of unknown function (DUF616)
Zosma20g01240	Haloacid dehalogenase-like hydrolase (HAD) superfamily
Zosma20g01250	TCP transcription factor 17
Zosma20g01260	DNA binding protein
Zosma20g01270	Probable F-actin-capping protein subunit beta 
Zosma20g01280	Sphingobase C4-Hydroxylase
Zosma20g01290	Ras-related protein RABA1i 
Zosma20g01300	n/a
Zosma20g01310	NB-ARC domain-containing disease resistance protein
Zosma20g01320	n/a
